"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"50978",1121,"4","Paid work",99,1790,5.53,"boys"
"50979",1121,"4","Personal care",112,1790,6.26,"boys"
"50980",1121,"4","Religion and volunteering",20,1790,1.12,"boys"
"50981",1121,"4","School / Study",37,1790,2.07,"boys"
"50982",1121,"4","Social leisure",231,1790,12.91,"boys"
"50983",1121,"4","Sport exercise",206,1790,11.51,"boys"
"50984",1121,"4","TV/radio",343,1790,19.16,"boys"
"50985",1122,"1","Cultural leisure",39,1790,2.18,"boys"
"50986",1122,"1","Domestic work",109,1790,6.09,"boys"
"50987",1122,"1","Eat drink",272,1790,15.2,"boys"
"50988",1122,"1","Miscellaneous",104,1790,5.81,"boys"
"50989",1122,"1","Nonsocial leisure",139,1790,7.77,"boys"
"50990",1122,"1","Paid work",154,1790,8.6,"boys"
"50991",1122,"1","Personal care",139,1790,7.77,"boys"
"50992",1122,"1","Religion and volunteering",24,1790,1.34,"boys"
"50993",1122,"1","School / Study",19,1790,1.06,"boys"
"50994",1122,"1","Social leisure",266,1790,14.86,"boys"
"50995",1122,"1","Sport exercise",177,1790,9.89,"boys"
"50996",1122,"1","TV/radio",348,1790,19.44,"boys"
"50997",1122,"2","Cultural leisure",38,1790,2.12,"boys"
"50998",1122,"2","Domestic work",106,1790,5.92,"boys"
"50999",1122,"2","Eat drink",257,1790,14.36,"boys"
"51000",1122,"2","Miscellaneous",129,1790,7.21,"boys"
"51001",1122,"2","Nonsocial leisure",160,1790,8.94,"boys"
"51002",1122,"2","Paid work",98,1790,5.47,"boys"
"51003",1122,"2","Personal care",118,1790,6.59,"boys"
"51004",1122,"2","Religion and volunteering",14,1790,0.78,"boys"
"51005",1122,"2","School / Study",7,1790,0.39,"boys"
"51006",1122,"2","Social leisure",316,1790,17.65,"boys"
"51007",1122,"2","Sport exercise",178,1790,9.94,"boys"
"51008",1122,"2","TV/radio",369,1790,20.61,"boys"
"51009",1122,"3","Cultural leisure",48,1790,2.68,"boys"
"51010",1122,"3","Domestic work",102,1790,5.7,"boys"
"51011",1122,"3","Eat drink",263,1790,14.69,"boys"
"51012",1122,"3","Miscellaneous",130,1790,7.26,"boys"
"51013",1122,"3","Nonsocial leisure",155,1790,8.66,"boys"
"51014",1122,"3","Paid work",44,1790,2.46,"boys"
"51015",1122,"3","Personal care",99,1790,5.53,"boys"
"51016",1122,"3","Religion and volunteering",50,1790,2.79,"boys"
"51017",1122,"3","School / Study",18,1790,1.01,"boys"
"51018",1122,"3","Social leisure",296,1790,16.54,"boys"
"51019",1122,"3","Sport exercise",170,1790,9.5,"boys"
"51020",1122,"3","TV/radio",415,1790,23.18,"boys"
"51021",1122,"4","Cultural leisure",71,1790,3.97,"boys"
"51022",1122,"4","Domestic work",101,1790,5.64,"boys"
"51023",1122,"4","Eat drink",295,1790,16.48,"boys"
"51024",1122,"4","Miscellaneous",136,1790,7.6,"boys"
"51025",1122,"4","Nonsocial leisure",138,1790,7.71,"boys"
"51026",1122,"4","Paid work",99,1790,5.53,"boys"
"51027",1122,"4","Personal care",113,1790,6.31,"boys"
"51028",1122,"4","Religion and volunteering",20,1790,1.12,"boys"
"51029",1122,"4","School / Study",37,1790,2.07,"boys"
"51030",1122,"4","Social leisure",231,1790,12.91,"boys"
"51031",1122,"4","Sport exercise",206,1790,11.51,"boys"
"51032",1122,"4","TV/radio",343,1790,19.16,"boys"
"51033",1123,"1","Cultural leisure",38,1790,2.12,"boys"
"51034",1123,"1","Domestic work",110,1790,6.15,"boys"
"51035",1123,"1","Eat drink",272,1790,15.2,"boys"
"51036",1123,"1","Miscellaneous",104,1790,5.81,"boys"
"51037",1123,"1","Nonsocial leisure",139,1790,7.77,"boys"
"51038",1123,"1","Paid work",154,1790,8.6,"boys"
"51039",1123,"1","Personal care",139,1790,7.77,"boys"
"51040",1123,"1","Religion and volunteering",24,1790,1.34,"boys"
"51041",1123,"1","School / Study",19,1790,1.06,"boys"
"51042",1123,"1","Social leisure",266,1790,14.86,"boys"
"51043",1123,"1","Sport exercise",177,1790,9.89,"boys"
"51044",1123,"1","TV/radio",348,1790,19.44,"boys"
"51045",1123,"2","Cultural leisure",38,1790,2.12,"boys"
"51046",1123,"2","Domestic work",106,1790,5.92,"boys"
"51047",1123,"2","Eat drink",257,1790,14.36,"boys"
"51048",1123,"2","Miscellaneous",129,1790,7.21,"boys"
"51049",1123,"2","Nonsocial leisure",160,1790,8.94,"boys"
"51050",1123,"2","Paid work",98,1790,5.47,"boys"
"51051",1123,"2","Personal care",118,1790,6.59,"boys"
"51052",1123,"2","Religion and volunteering",14,1790,0.78,"boys"
"51053",1123,"2","School / Study",7,1790,0.39,"boys"
"51054",1123,"2","Social leisure",316,1790,17.65,"boys"
"51055",1123,"2","Sport exercise",178,1790,9.94,"boys"
"51056",1123,"2","TV/radio",369,1790,20.61,"boys"
"51057",1123,"3","Cultural leisure",48,1790,2.68,"boys"
"51058",1123,"3","Domestic work",102,1790,5.7,"boys"
"51059",1123,"3","Eat drink",263,1790,14.69,"boys"
"51060",1123,"3","Miscellaneous",130,1790,7.26,"boys"
"51061",1123,"3","Nonsocial leisure",154,1790,8.6,"boys"
"51062",1123,"3","Paid work",44,1790,2.46,"boys"
"51063",1123,"3","Personal care",99,1790,5.53,"boys"
"51064",1123,"3","Religion and volunteering",50,1790,2.79,"boys"
"51065",1123,"3","School / Study",18,1790,1.01,"boys"
"51066",1123,"3","Social leisure",296,1790,16.54,"boys"
"51067",1123,"3","Sport exercise",170,1790,9.5,"boys"
"51068",1123,"3","TV/radio",416,1790,23.24,"boys"
"51069",1123,"4","Cultural leisure",71,1790,3.97,"boys"
"51070",1123,"4","Domestic work",101,1790,5.64,"boys"
"51071",1123,"4","Eat drink",295,1790,16.48,"boys"
"51072",1123,"4","Miscellaneous",136,1790,7.6,"boys"
"51073",1123,"4","Nonsocial leisure",138,1790,7.71,"boys"
"51074",1123,"4","Paid work",99,1790,5.53,"boys"
"51075",1123,"4","Personal care",113,1790,6.31,"boys"
"51076",1123,"4","Religion and volunteering",20,1790,1.12,"boys"
"51077",1123,"4","School / Study",37,1790,2.07,"boys"
"51078",1123,"4","Social leisure",231,1790,12.91,"boys"
"51079",1123,"4","Sport exercise",206,1790,11.51,"boys"
"51080",1123,"4","TV/radio",343,1790,19.16,"boys"
"51081",1124,"1","Cultural leisure",38,1790,2.12,"boys"
"51082",1124,"1","Domestic work",110,1790,6.15,"boys"
"51083",1124,"1","Eat drink",272,1790,15.2,"boys"
"51084",1124,"1","Miscellaneous",104,1790,5.81,"boys"
"51085",1124,"1","Nonsocial leisure",139,1790,7.77,"boys"
"51086",1124,"1","Paid work",154,1790,8.6,"boys"
"51087",1124,"1","Personal care",139,1790,7.77,"boys"
"51088",1124,"1","Religion and volunteering",24,1790,1.34,"boys"
"51089",1124,"1","School / Study",19,1790,1.06,"boys"
"51090",1124,"1","Social leisure",266,1790,14.86,"boys"
"51091",1124,"1","Sport exercise",177,1790,9.89,"boys"
"51092",1124,"1","TV/radio",348,1790,19.44,"boys"
"51093",1124,"2","Cultural leisure",38,1790,2.12,"boys"
"51094",1124,"2","Domestic work",106,1790,5.92,"boys"
"51095",1124,"2","Eat drink",257,1790,14.36,"boys"
"51096",1124,"2","Miscellaneous",128,1790,7.15,"boys"
"51097",1124,"2","Nonsocial leisure",160,1790,8.94,"boys"
"51098",1124,"2","Paid work",98,1790,5.47,"boys"
"51099",1124,"2","Personal care",118,1790,6.59,"boys"
"51100",1124,"2","Religion and volunteering",14,1790,0.78,"boys"
"51101",1124,"2","School / Study",7,1790,0.39,"boys"
"51102",1124,"2","Social leisure",317,1790,17.71,"boys"
"51103",1124,"2","Sport exercise",178,1790,9.94,"boys"
"51104",1124,"2","TV/radio",369,1790,20.61,"boys"
"51105",1124,"3","Cultural leisure",48,1790,2.68,"boys"
"51106",1124,"3","Domestic work",102,1790,5.7,"boys"
"51107",1124,"3","Eat drink",263,1790,14.69,"boys"
"51108",1124,"3","Miscellaneous",130,1790,7.26,"boys"
"51109",1124,"3","Nonsocial leisure",154,1790,8.6,"boys"
"51110",1124,"3","Paid work",44,1790,2.46,"boys"
"51111",1124,"3","Personal care",99,1790,5.53,"boys"
"51112",1124,"3","Religion and volunteering",50,1790,2.79,"boys"
"51113",1124,"3","School / Study",18,1790,1.01,"boys"
"51114",1124,"3","Social leisure",296,1790,16.54,"boys"
"51115",1124,"3","Sport exercise",170,1790,9.5,"boys"
"51116",1124,"3","TV/radio",416,1790,23.24,"boys"
"51117",1124,"4","Cultural leisure",71,1790,3.97,"boys"
"51118",1124,"4","Domestic work",101,1790,5.64,"boys"
"51119",1124,"4","Eat drink",296,1790,16.54,"boys"
"51120",1124,"4","Miscellaneous",135,1790,7.54,"boys"
"51121",1124,"4","Nonsocial leisure",139,1790,7.77,"boys"
"51122",1124,"4","Paid work",98,1790,5.47,"boys"
"51123",1124,"4","Personal care",113,1790,6.31,"boys"
"51124",1124,"4","Religion and volunteering",20,1790,1.12,"boys"
"51125",1124,"4","School / Study",37,1790,2.07,"boys"
"51126",1124,"4","Social leisure",231,1790,12.91,"boys"
"51127",1124,"4","Sport exercise",206,1790,11.51,"boys"
"51128",1124,"4","TV/radio",343,1790,19.16,"boys"
"51129",1125,"1","Cultural leisure",38,1790,2.12,"boys"
"51130",1125,"1","Domestic work",110,1790,6.15,"boys"
"51131",1125,"1","Eat drink",272,1790,15.2,"boys"
"51132",1125,"1","Miscellaneous",104,1790,5.81,"boys"
"51133",1125,"1","Nonsocial leisure",139,1790,7.77,"boys"
"51134",1125,"1","Paid work",154,1790,8.6,"boys"
"51135",1125,"1","Personal care",139,1790,7.77,"boys"
"51136",1125,"1","Religion and volunteering",24,1790,1.34,"boys"
"51137",1125,"1","School / Study",19,1790,1.06,"boys"
"51138",1125,"1","Social leisure",266,1790,14.86,"boys"
"51139",1125,"1","Sport exercise",177,1790,9.89,"boys"
"51140",1125,"1","TV/radio",348,1790,19.44,"boys"
"51141",1125,"2","Cultural leisure",38,1790,2.12,"boys"
"51142",1125,"2","Domestic work",106,1790,5.92,"boys"
"51143",1125,"2","Eat drink",258,1790,14.41,"boys"
"51144",1125,"2","Miscellaneous",128,1790,7.15,"boys"
"51145",1125,"2","Nonsocial leisure",160,1790,8.94,"boys"
"51146",1125,"2","Paid work",98,1790,5.47,"boys"
"51147",1125,"2","Personal care",118,1790,6.59,"boys"
"51148",1125,"2","Religion and volunteering",14,1790,0.78,"boys"
"51149",1125,"2","School / Study",7,1790,0.39,"boys"
"51150",1125,"2","Social leisure",317,1790,17.71,"boys"
"51151",1125,"2","Sport exercise",178,1790,9.94,"boys"
"51152",1125,"2","TV/radio",368,1790,20.56,"boys"
"51153",1125,"3","Cultural leisure",48,1790,2.68,"boys"
"51154",1125,"3","Domestic work",103,1790,5.75,"boys"
"51155",1125,"3","Eat drink",263,1790,14.69,"boys"
"51156",1125,"3","Miscellaneous",130,1790,7.26,"boys"
"51157",1125,"3","Nonsocial leisure",153,1790,8.55,"boys"
"51158",1125,"3","Paid work",44,1790,2.46,"boys"
"51159",1125,"3","Personal care",99,1790,5.53,"boys"
"51160",1125,"3","Religion and volunteering",50,1790,2.79,"boys"
"51161",1125,"3","School / Study",18,1790,1.01,"boys"
"51162",1125,"3","Social leisure",296,1790,16.54,"boys"
"51163",1125,"3","Sport exercise",169,1790,9.44,"boys"
"51164",1125,"3","TV/radio",417,1790,23.3,"boys"
"51165",1125,"4","Cultural leisure",71,1790,3.97,"boys"
"51166",1125,"4","Domestic work",101,1790,5.64,"boys"
"51167",1125,"4","Eat drink",296,1790,16.54,"boys"
"51168",1125,"4","Miscellaneous",135,1790,7.54,"boys"
"51169",1125,"4","Nonsocial leisure",139,1790,7.77,"boys"
"51170",1125,"4","Paid work",98,1790,5.47,"boys"
"51171",1125,"4","Personal care",113,1790,6.31,"boys"
"51172",1125,"4","Religion and volunteering",20,1790,1.12,"boys"
"51173",1125,"4","School / Study",37,1790,2.07,"boys"
"51174",1125,"4","Social leisure",231,1790,12.91,"boys"
"51175",1125,"4","Sport exercise",206,1790,11.51,"boys"
"51176",1125,"4","TV/radio",343,1790,19.16,"boys"
"51177",1126,"1","Cultural leisure",41,1790,2.29,"boys"
"51178",1126,"1","Domestic work",116,1790,6.48,"boys"
"51179",1126,"1","Eat drink",252,1790,14.08,"boys"
"51180",1126,"1","Miscellaneous",108,1790,6.03,"boys"
"51181",1126,"1","Nonsocial leisure",144,1790,8.04,"boys"
"51182",1126,"1","Paid work",147,1790,8.21,"boys"
"51183",1126,"1","Personal care",129,1790,7.21,"boys"
"51184",1126,"1","Religion and volunteering",30,1790,1.68,"boys"
"51185",1126,"1","School / Study",18,1790,1.01,"boys"
"51186",1126,"1","Social leisure",271,1790,15.14,"boys"
"51187",1126,"1","Sport exercise",183,1790,10.22,"boys"
"51188",1126,"1","TV/radio",351,1790,19.61,"boys"
"51189",1126,"2","Cultural leisure",44,1790,2.46,"boys"
"51190",1126,"2","Domestic work",97,1790,5.42,"boys"
"51191",1126,"2","Eat drink",245,1790,13.69,"boys"
"51192",1126,"2","Miscellaneous",129,1790,7.21,"boys"
"51193",1126,"2","Nonsocial leisure",166,1790,9.27,"boys"
"51194",1126,"2","Paid work",93,1790,5.2,"boys"
"51195",1126,"2","Personal care",106,1790,5.92,"boys"
"51196",1126,"2","Religion and volunteering",15,1790,0.84,"boys"
"51197",1126,"2","School / Study",8,1790,0.45,"boys"
"51198",1126,"2","Social leisure",326,1790,18.21,"boys"
"51199",1126,"2","Sport exercise",178,1790,9.94,"boys"
"51200",1126,"2","TV/radio",383,1790,21.4,"boys"
"51201",1126,"3","Cultural leisure",46,1790,2.57,"boys"
"51202",1126,"3","Domestic work",97,1790,5.42,"boys"
"51203",1126,"3","Eat drink",258,1790,14.41,"boys"
"51204",1126,"3","Miscellaneous",118,1790,6.59,"boys"
"51205",1126,"3","Nonsocial leisure",152,1790,8.49,"boys"
"51206",1126,"3","Paid work",41,1790,2.29,"boys"
"51207",1126,"3","Personal care",96,1790,5.36,"boys"
"51208",1126,"3","Religion and volunteering",52,1790,2.91,"boys"
"51209",1126,"3","School / Study",17,1790,0.95,"boys"
"51210",1126,"3","Social leisure",298,1790,16.65,"boys"
"51211",1126,"3","Sport exercise",168,1790,9.39,"boys"
"51212",1126,"3","TV/radio",447,1790,24.97,"boys"
"51213",1126,"4","Cultural leisure",69,1790,3.85,"boys"
"51214",1126,"4","Domestic work",100,1790,5.59,"boys"
"51215",1126,"4","Eat drink",268,1790,14.97,"boys"
"51216",1126,"4","Miscellaneous",134,1790,7.49,"boys"
"51217",1126,"4","Nonsocial leisure",147,1790,8.21,"boys"
"51218",1126,"4","Paid work",96,1790,5.36,"boys"
"51219",1126,"4","Personal care",112,1790,6.26,"boys"
"51220",1126,"4","Religion and volunteering",25,1790,1.4,"boys"
"51221",1126,"4","School / Study",38,1790,2.12,"boys"
"51222",1126,"4","Social leisure",236,1790,13.18,"boys"
"51223",1126,"4","Sport exercise",214,1790,11.96,"boys"
"51224",1126,"4","TV/radio",351,1790,19.61,"boys"
"51225",1127,"1","Cultural leisure",41,1790,2.29,"boys"
"51226",1127,"1","Domestic work",116,1790,6.48,"boys"
"51227",1127,"1","Eat drink",252,1790,14.08,"boys"
"51228",1127,"1","Miscellaneous",108,1790,6.03,"boys"
"51229",1127,"1","Nonsocial leisure",144,1790,8.04,"boys"
"51230",1127,"1","Paid work",147,1790,8.21,"boys"
"51231",1127,"1","Personal care",129,1790,7.21,"boys"
"51232",1127,"1","Religion and volunteering",30,1790,1.68,"boys"
"51233",1127,"1","School / Study",18,1790,1.01,"boys"
"51234",1127,"1","Social leisure",271,1790,15.14,"boys"
"51235",1127,"1","Sport exercise",183,1790,10.22,"boys"
"51236",1127,"1","TV/radio",351,1790,19.61,"boys"
"51237",1127,"2","Cultural leisure",44,1790,2.46,"boys"
"51238",1127,"2","Domestic work",97,1790,5.42,"boys"
"51239",1127,"2","Eat drink",245,1790,13.69,"boys"
"51240",1127,"2","Miscellaneous",129,1790,7.21,"boys"
"51241",1127,"2","Nonsocial leisure",166,1790,9.27,"boys"
"51242",1127,"2","Paid work",93,1790,5.2,"boys"
"51243",1127,"2","Personal care",106,1790,5.92,"boys"
"51244",1127,"2","Religion and volunteering",15,1790,0.84,"boys"
"51245",1127,"2","School / Study",8,1790,0.45,"boys"
"51246",1127,"2","Social leisure",326,1790,18.21,"boys"
"51247",1127,"2","Sport exercise",178,1790,9.94,"boys"
"51248",1127,"2","TV/radio",383,1790,21.4,"boys"
"51249",1127,"3","Cultural leisure",46,1790,2.57,"boys"
"51250",1127,"3","Domestic work",97,1790,5.42,"boys"
"51251",1127,"3","Eat drink",258,1790,14.41,"boys"
"51252",1127,"3","Miscellaneous",118,1790,6.59,"boys"
"51253",1127,"3","Nonsocial leisure",152,1790,8.49,"boys"
"51254",1127,"3","Paid work",41,1790,2.29,"boys"
"51255",1127,"3","Personal care",96,1790,5.36,"boys"
"51256",1127,"3","Religion and volunteering",52,1790,2.91,"boys"
"51257",1127,"3","School / Study",17,1790,0.95,"boys"
"51258",1127,"3","Social leisure",298,1790,16.65,"boys"
"51259",1127,"3","Sport exercise",168,1790,9.39,"boys"
"51260",1127,"3","TV/radio",447,1790,24.97,"boys"
"51261",1127,"4","Cultural leisure",69,1790,3.85,"boys"
"51262",1127,"4","Domestic work",100,1790,5.59,"boys"
"51263",1127,"4","Eat drink",268,1790,14.97,"boys"
"51264",1127,"4","Miscellaneous",134,1790,7.49,"boys"
"51265",1127,"4","Nonsocial leisure",147,1790,8.21,"boys"
"51266",1127,"4","Paid work",96,1790,5.36,"boys"
"51267",1127,"4","Personal care",112,1790,6.26,"boys"
"51268",1127,"4","Religion and volunteering",25,1790,1.4,"boys"
"51269",1127,"4","School / Study",38,1790,2.12,"boys"
"51270",1127,"4","Social leisure",236,1790,13.18,"boys"
"51271",1127,"4","Sport exercise",214,1790,11.96,"boys"
"51272",1127,"4","TV/radio",351,1790,19.61,"boys"
"51273",1128,"1","Cultural leisure",41,1790,2.29,"boys"
"51274",1128,"1","Domestic work",115,1790,6.42,"boys"
"51275",1128,"1","Eat drink",252,1790,14.08,"boys"
"51276",1128,"1","Miscellaneous",107,1790,5.98,"boys"
"51277",1128,"1","Nonsocial leisure",145,1790,8.1,"boys"
"51278",1128,"1","Paid work",148,1790,8.27,"boys"
"51279",1128,"1","Personal care",129,1790,7.21,"boys"
"51280",1128,"1","Religion and volunteering",30,1790,1.68,"boys"
"51281",1128,"1","School / Study",18,1790,1.01,"boys"
"51282",1128,"1","Social leisure",271,1790,15.14,"boys"
"51283",1128,"1","Sport exercise",183,1790,10.22,"boys"
"51284",1128,"1","TV/radio",351,1790,19.61,"boys"
"51285",1128,"2","Cultural leisure",44,1790,2.46,"boys"
"51286",1128,"2","Domestic work",96,1790,5.36,"boys"
"51287",1128,"2","Eat drink",245,1790,13.69,"boys"
"51288",1128,"2","Miscellaneous",131,1790,7.32,"boys"
"51289",1128,"2","Nonsocial leisure",167,1790,9.33,"boys"
"51290",1128,"2","Paid work",93,1790,5.2,"boys"
"51291",1128,"2","Personal care",106,1790,5.92,"boys"
"51292",1128,"2","Religion and volunteering",15,1790,0.84,"boys"
"51293",1128,"2","School / Study",8,1790,0.45,"boys"
"51294",1128,"2","Social leisure",326,1790,18.21,"boys"
"51295",1128,"2","Sport exercise",177,1790,9.89,"boys"
"51296",1128,"2","TV/radio",382,1790,21.34,"boys"
"51297",1128,"3","Cultural leisure",46,1790,2.57,"boys"
"51298",1128,"3","Domestic work",97,1790,5.42,"boys"
"51299",1128,"3","Eat drink",258,1790,14.41,"boys"
"51300",1128,"3","Miscellaneous",118,1790,6.59,"boys"
"51301",1128,"3","Nonsocial leisure",152,1790,8.49,"boys"
"51302",1128,"3","Paid work",41,1790,2.29,"boys"
"51303",1128,"3","Personal care",96,1790,5.36,"boys"
"51304",1128,"3","Religion and volunteering",52,1790,2.91,"boys"
"51305",1128,"3","School / Study",17,1790,0.95,"boys"
"51306",1128,"3","Social leisure",298,1790,16.65,"boys"
"51307",1128,"3","Sport exercise",168,1790,9.39,"boys"
"51308",1128,"3","TV/radio",447,1790,24.97,"boys"
"51309",1128,"4","Cultural leisure",69,1790,3.85,"boys"
"51310",1128,"4","Domestic work",100,1790,5.59,"boys"
"51311",1128,"4","Eat drink",268,1790,14.97,"boys"
"51312",1128,"4","Miscellaneous",134,1790,7.49,"boys"
"51313",1128,"4","Nonsocial leisure",147,1790,8.21,"boys"
"51314",1128,"4","Paid work",96,1790,5.36,"boys"
"51315",1128,"4","Personal care",112,1790,6.26,"boys"
"51316",1128,"4","Religion and volunteering",25,1790,1.4,"boys"
"51317",1128,"4","School / Study",38,1790,2.12,"boys"
"51318",1128,"4","Social leisure",236,1790,13.18,"boys"
"51319",1128,"4","Sport exercise",214,1790,11.96,"boys"
"51320",1128,"4","TV/radio",351,1790,19.61,"boys"
"51321",1129,"1","Cultural leisure",41,1790,2.29,"boys"
"51322",1129,"1","Domestic work",115,1790,6.42,"boys"
"51323",1129,"1","Eat drink",252,1790,14.08,"boys"
"51324",1129,"1","Miscellaneous",107,1790,5.98,"boys"
"51325",1129,"1","Nonsocial leisure",145,1790,8.1,"boys"
"51326",1129,"1","Paid work",148,1790,8.27,"boys"
"51327",1129,"1","Personal care",129,1790,7.21,"boys"
"51328",1129,"1","Religion and volunteering",30,1790,1.68,"boys"
"51329",1129,"1","School / Study",18,1790,1.01,"boys"
"51330",1129,"1","Social leisure",271,1790,15.14,"boys"
"51331",1129,"1","Sport exercise",183,1790,10.22,"boys"
"51332",1129,"1","TV/radio",351,1790,19.61,"boys"
"51333",1129,"2","Cultural leisure",44,1790,2.46,"boys"
"51334",1129,"2","Domestic work",96,1790,5.36,"boys"
"51335",1129,"2","Eat drink",245,1790,13.69,"boys"
"51336",1129,"2","Miscellaneous",131,1790,7.32,"boys"
"51337",1129,"2","Nonsocial leisure",167,1790,9.33,"boys"
"51338",1129,"2","Paid work",93,1790,5.2,"boys"
"51339",1129,"2","Personal care",106,1790,5.92,"boys"
"51340",1129,"2","Religion and volunteering",15,1790,0.84,"boys"
"51341",1129,"2","School / Study",8,1790,0.45,"boys"
"51342",1129,"2","Social leisure",326,1790,18.21,"boys"
"51343",1129,"2","Sport exercise",177,1790,9.89,"boys"
"51344",1129,"2","TV/radio",382,1790,21.34,"boys"
"51345",1129,"3","Cultural leisure",46,1790,2.57,"boys"
"51346",1129,"3","Domestic work",97,1790,5.42,"boys"
"51347",1129,"3","Eat drink",256,1790,14.3,"boys"
"51348",1129,"3","Miscellaneous",118,1790,6.59,"boys"
